18001,s2s,quad,no_function,1.6,FALSE,0.003,pending
18002,s2s,quad,no_function,1.6,FALSE,0.005,pending
18003,s2s,quad,no_function,1.6,FALSE,0.007,pending
18004,s2s,quad,no_function,1.6,FALSE,0.009,pending
18005,s2s,quad,no_function,1.6,FALSE,0.011,pending
18006,s2s,quad,no_function,1.6,FALSE,0.013,pending
18007,s2s,quad,no_function,1.6,FALSE,0.015,pending
18008,s2s,quad,no_function,1.6,FALSE,0.017,pending
18009,s2s,quad,no_function,1.6,FALSE,0.019,pending
18010,s2s,quad,no_function,1.6,FALSE,0.021,pending
18011,s2s,quad,no_function,1.6,FALSE,0.023,pending
18012,s2s,quad,no_function,1.6,FALSE,0.025,pending
18013,s2s,quad,no_function,1.6,FALSE,0.027,pending
18014,s2s,quad,no_function,1.6,FALSE,0.029,pending
18015,s2s,quad,no_function,1.6,FALSE,0.031,pending
18016,s2s,quad,no_function,1.6,FALSE,0.033,pending
18017,s2s,quad,no_function,1.6,FALSE,0.035,pending
18018,s2s,quad,no_function,1.6,FALSE,0.037,pending
18019,s2s,quad,no_function,1.6,FALSE,0.039,pending
18020,s2s,quad,no_function,1.6,FALSE,0.041,pending
18021,s2s,quad,no_function,1.6,FALSE,0.043,pending
18022,s2s,quad,no_function,1.6,FALSE,0.045,pending
18023,s2s,quad,no_function,1.6,FALSE,0.047,pending
18024,s2s,quad,no_function,1.6,FALSE,0.049,pending
18025,s2s,quad,no_function,1.6,FALSE,0.051,pending
18026,s2s,quad,no_function,1.6,FALSE,0.053,pending
18027,s2s,quad,no_function,1.6,FALSE,0.055,pending
18028,s2s,quad,no_function,1.6,FALSE,0.057,pending
18029,s2s,quad,no_function,1.6,FALSE,0.059,pending
18030,s2s,quad,no_function,1.6,FALSE,0.061,pending
18031,s2s,quad,no_function,1.6,FALSE,0.063,pending
18032,s2s,quad,no_function,1.6,FALSE,0.065,pending
18033,s2s,quad,no_function,1.6,FALSE,0.067,pending
18034,s2s,quad,no_function,1.6,FALSE,0.069,pending
18035,s2s,quad,no_function,1.6,FALSE,0.071,pending
18036,s2s,quad,no_function,1.6,FALSE,0.073,pending
18037,s2s,quad,no_function,1.6,FALSE,0.075,pending
18038,s2s,quad,no_function,1.6,FALSE,0.077,pending
18039,s2s,quad,no_function,1.6,FALSE,0.079,pending
18040,s2s,quad,no_function,1.6,FALSE,0.081,pending
18041,s2s,quad,no_function,1.6,FALSE,0.083,pending
18042,s2s,quad,no_function,1.6,FALSE,0.085,pending
18043,s2s,quad,no_function,1.6,FALSE,0.087,pending
18044,s2s,quad,no_function,1.6,FALSE,0.089,pending
18045,s2s,quad,no_function,1.6,FALSE,0.091,pending
18046,s2s,quad,no_function,1.6,FALSE,0.093,pending
18047,s2s,quad,no_function,1.6,FALSE,0.095,pending
18048,s2s,quad,no_function,1.6,FALSE,0.097,pending
18049,s2s,quad,no_function,1.6,FALSE,0.099,pending
18050,s2s,quad,no_function,1.6,FALSE,0.101,pending
18051,s2s,quad,no_function,1.6,FALSE,0.103,pending
18052,s2s,quad,no_function,1.6,FALSE,0.105,pending
18053,s2s,quad,no_function,1.6,FALSE,0.107,pending
18054,s2s,quad,no_function,1.6,FALSE,0.109,pending
18055,s2s,quad,no_function,1.6,FALSE,0.111,pending
18056,s2s,quad,no_function,1.6,FALSE,0.113,pending
18057,s2s,quad,no_function,1.6,FALSE,0.115,pending
18058,s2s,quad,no_function,1.6,FALSE,0.117,pending
18059,s2s,quad,no_function,1.6,FALSE,0.119,pending
18060,s2s,quad,no_function,1.6,FALSE,0.121,pending
18061,s2s,quad,no_function,1.6,FALSE,0.123,pending
18062,s2s,quad,no_function,1.6,FALSE,0.125,pending
18063,s2s,quad,no_function,1.6,FALSE,0.127,pending
18064,s2s,quad,no_function,1.6,FALSE,0.129,pending
18065,s2s,quad,no_function,1.6,FALSE,0.131,pending
18066,s2s,quad,no_function,1.6,FALSE,0.133,pending
18067,s2s,quad,no_function,1.6,FALSE,0.135,pending
18068,s2s,quad,no_function,1.6,FALSE,0.137,pending
18069,s2s,quad,no_function,1.6,FALSE,0.139,pending
18070,s2s,quad,no_function,1.6,FALSE,0.141,pending
18071,s2s,quad,no_function,1.6,FALSE,0.143,pending
18072,s2s,quad,no_function,1.6,FALSE,0.145,pending
18073,s2s,quad,no_function,1.6,FALSE,0.147,pending
18074,s2s,quad,no_function,1.6,FALSE,0.149,pending
18075,s2s,quad,no_function,1.6,FALSE,0.151,pending
18076,s2s,quad,inverse,0.0640755,FALSE,0.003,pending
18077,s2s,quad,inverse,0.0641664,FALSE,0.005,pending
18078,s2s,quad,inverse,0.0643142,FALSE,0.007,pending
18079,s2s,quad,inverse,0.0645413,FALSE,0.009,pending
18080,s2s,quad,inverse,0.0648747,FALSE,0.011,pending
18081,s2s,quad,inverse,0.0653072,FALSE,0.013,pending
18082,s2s,quad,inverse,0.0659001,FALSE,0.015,pending
18083,s2s,quad,inverse,0.0677305,FALSE,0.017,pending
18084,s2s,quad,inverse,0.0691158,FALSE,0.019,pending
18085,s2s,quad,inverse,0.0710457,FALSE,0.021,pending
18086,s2s,quad,inverse,0.07392528,FALSE,0.023,pending
18087,s2s,quad,inverse,0.0785929,FALSE,0.025,pending
18088,s2s,quad,inverse,0.08823821,FALSE,0.027,pending
18089,s2s,quad,inverse,0.14476006,FALSE,0.029,pending
18090,s2s,quad,inverse,0.14892419,FALSE,0.031,pending
18091,s2s,quad,inverse,0.16444103,FALSE,0.033,pending
18092,s2s,quad,inverse,0.18411488,FALSE,0.035,pending
18093,s2s,quad,inverse,0.20244175,FALSE,0.037,pending
18094,s2s,quad,inverse,0.21223798,FALSE,0.039,pending
18095,s2s,quad,inverse,0.22910556,FALSE,0.041,pending
18096,s2s,quad,inverse,0.24370551,FALSE,0.043,pending
18097,s2s,quad,inverse,0.25626194,FALSE,0.045,pending
18098,s2s,quad,inverse,0.2724057,FALSE,0.047,pending
18099,s2s,quad,inverse,0.28441093,FALSE,0.049,pending
18100,s2s,quad,inverse,0.31150947,FALSE,0.051,pending
18101,s2s,quad,inverse,0.32449689,FALSE,0.053,pending
18102,s2s,quad,inverse,0.33819336,FALSE,0.055,pending
18103,s2s,quad,inverse,0.34954164,FALSE,0.057,pending
18104,s2s,quad,inverse,0.36167896,FALSE,0.059,pending
18105,s2s,quad,inverse,0.3739031,FALSE,0.061,pending
18106,s2s,quad,inverse,0.38585383,FALSE,0.063,pending
18107,s2s,quad,inverse,0.39706157,FALSE,0.065,pending
18108,s2s,quad,inverse,0.41900323,FALSE,0.067,pending
18109,s2s,quad,inverse,0.42971985,FALSE,0.069,pending
18110,s2s,quad,inverse,0.44036673,FALSE,0.071,pending
18111,s2s,quad,inverse,0.45078189,FALSE,0.073,pending
18112,s2s,quad,inverse,0.46100019,FALSE,0.075,pending
18113,s2s,quad,inverse,0.47078652,FALSE,0.077,pending
18114,s2s,quad,inverse,0.48044613,FALSE,0.079,pending
18115,s2s,quad,inverse,0.49004959,FALSE,0.081,pending
18116,s2s,quad,inverse,0.50857674,FALSE,0.083,pending
18117,s2s,quad,inverse,0.51771226,FALSE,0.085,pending
18118,s2s,quad,inverse,0.5264863,FALSE,0.087,pending
18119,s2s,quad,inverse,0.53526315,FALSE,0.089,pending
18120,s2s,quad,inverse,0.54371572,FALSE,0.091,pending
18121,s2s,quad,inverse,0.55213219,FALSE,0.093,pending
18122,s2s,quad,inverse,0.56044379,FALSE,0.095,pending
18123,s2s,quad,inverse,0.56852662,FALSE,0.097,pending
18124,s2s,quad,inverse,0.58432175,FALSE,0.099,pending
18125,s2s,quad,inverse,0.59202798,FALSE,0.101,pending
18126,s2s,quad,inverse,0.59961768,FALSE,0.103,pending
18127,s2s,quad,inverse,0.6070554,FALSE,0.105,pending
18128,s2s,quad,inverse,0.61441712,FALSE,0.107,pending
18129,s2s,quad,inverse,0.6216655,FALSE,0.109,pending
18130,s2s,quad,inverse,0.62880948,FALSE,0.111,pending
18131,s2s,quad,inverse,0.63581589,FALSE,0.113,pending
18132,s2s,quad,inverse,0.64952297,FALSE,0.115,pending
18133,s2s,quad,inverse,0.65623544,FALSE,0.117,pending
18134,s2s,quad,inverse,0.66286539,FALSE,0.119,pending
18135,s2s,quad,inverse,0.66934845,FALSE,0.121,pending
18136,s2s,quad,inverse,0.67580417,FALSE,0.123,pending
18137,s2s,quad,inverse,0.68216703,FALSE,0.125,pending
18138,s2s,quad,inverse,0.68839451,FALSE,0.127,pending
18139,s2s,quad,inverse,0.6945631,FALSE,0.129,pending
