function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,3260,561,503,58,1.0051286890666695
1.2,235278,561,503,58,0.0
1.3,17601465,561,503,58,0.0
1.4,1045910013,561,503,58,0.0
1.5,49024625455,561,503,58,0.0
1.6,1840465692977,561,503,58,0.0
1.7,56414185378736,561,503,58,0.0
1.8,1438758207480605,561,503,58,0.0
1.9,31061322786533623,561,503,58,0.0
2.0,576460752303423989,561,503,58,0.0
