function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,1169,561,518,43,1.0023599290662424
1.2,15750,561,518,43,1.0088334790656646
1.3,344377,561,518,43,0.0
1.4,6723676,561,518,43,0.0
1.5,111956004,561,518,43,0.0
1.6,1596350037,561,518,43,0.0
1.7,19708542671,561,518,43,0.0
1.8,213255498958,561,518,43,0.0
1.9,2046048539956,561,518,43,0.0
2.0,17592186044932,561,518,43,0.0
