function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,574,561,548,13,1.0007401699944065
1.2,605,561,548,13,1.0007830599941459
1.3,675,561,548,13,1.000905469993402
1.4,823,561,548,13,1.0013524699917196
1.5,1129,561,548,13,1.0023064399903632
1.6,1747,561,548,13,1.003512169989667
1.7,2952,561,548,13,1.0048858499892885
1.8,5230,561,548,13,1.0062916199890801
1.9,9424,561,548,13,1.007672319989024
2.0,16930,561,548,13,1.0089953599890142
