function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,2865,561,504,57,0.29902992999875644
1.2,3886,561,504,57,0.35366151999736556
1.3,5351,561,504,57,0.4106473399963669
1.4,7471,561,504,57,0.469708399995802
1.5,10533,561,504,57,0.5302860199992003
1.6,14966,561,504,57,0.5920279800019168
1.7,21379,561,504,57,0.6544094600038268
1.8,30695,561,504,57,0.7174771200051648
1.9,44217,561,504,57,0.7808717100061356
2.0,63869,561,504,57,0.8444837000066914
