function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,923,561,523,38,1.0016476790659787
1.2,6641,561,523,38,1.0068568090654235
1.3,93131,561,523,38,1.012666419064942
1.4,1250586,561,523,38,0.0
1.5,14743629,561,523,38,0.0
1.6,152240274,561,523,38,0.0
1.7,1388065808,561,523,38,0.0
1.8,11285939869,561,523,38,0.0
1.9,82631936458,561,523,38,0.0
2.0,549755814409,561,523,38,0.0
