function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,570,561,550,11,1.0007334799955423
1.2,587,561,550,11,1.0007567599954008
1.3,624,561,550,11,1.0008128899950597
1.4,689,561,550,11,1.0009346899943803
1.5,806,561,550,11,1.001279889993195
1.6,1018,561,550,11,1.0019852899921933
1.7,1381,561,550,11,1.0028635599915403
1.8,1993,561,550,11,1.003866849991101
1.9,3008,561,550,11,1.0049318199908344
2.0,4644,561,550,11,1.0060054999906973
