function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,8378,561,492,69,1.0073993490666646
1.2,1744930,561,492,69,0.0
1.3,315438049,561,492,69,0.0
1.4,42354787889,561,492,69,0.0
1.5,4240510370149,561,492,69,0.0
1.6,323778148704778,561,492,69,0.0
1.7,19334211115625484,561,492,69,0.0
1.8,924667024831921772,561,492,69,0.0
1.9,36183415331243905516,561,492,69,0.0
2.0,1180591620717411303914,561,492,69,0.0
