function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,3406,561,498,63,0.3293350799985925
1.2,4705,561,498,63,0.3876250199977494
1.3,6587,561,498,63,0.44724247999710215
1.4,9338,561,498,63,0.5090849800018313
1.5,13351,561,498,63,0.5720083100049566
1.6,19218,561,498,63,0.6358158900069976
1.7,27789,561,498,63,0.7001501400081676
1.8,40361,561,498,63,0.7650476200091527
1.9,58791,561,498,63,0.8301764900097931
2.0,85842,561,498,63,0.8955336600100732
