function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,568,561,551,10,1.0007308399955583
1.2,581,561,551,10,1.0007483799954517
1.3,607,561,551,10,1.0007860999952225
1.4,650,561,551,10,1.000857589994788
1.5,721,561,551,10,1.0010091299940496
1.6,843,561,551,10,1.0014491399925314
1.7,1039,561,551,10,1.0020499099914963
1.8,1351,561,551,10,1.002804819990863
1.9,1844,561,551,10,1.0036573499903665
2.0,2597,561,551,10,1.0045584299900616
