function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,1384,561,526,35,0.1618041899977326
1.2,1697,561,526,35,0.20476349999617055
1.3,2126,561,526,35,0.24477617999458073
1.4,2717,561,526,35,0.2889453899925397
1.5,3529,561,526,35,0.3367186699908645
1.6,4652,561,526,35,0.3858538299897355
1.7,6201,561,526,35,0.43654567998899746
1.8,8350,561,526,35,0.48926501998845523
1.9,11320,561,526,35,0.5429508299918955
2.0,15436,561,526,35,0.597458619994441
