function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,2386,561,507,54,1.0043292890666178
1.2,113725,561,507,54,0.0
1.3,6163090,561,507,54,0.0
1.4,272259331,561,507,54,0.0
1.5,9683877038,561,507,54,0.0
1.6,280832778287,561,507,54,0.0
1.7,6754491131865,561,507,54,0.0
1.8,137055918256115,561,507,54,0.0
1.9,2383447240777749,561,507,54,0.0
2.0,36028797018964473,561,507,54,0.0
