function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,787,561,542,19,0.06970214999915679
1.2,856,561,542,19,0.07256972999806853
1.3,945,561,542,19,0.07824817999623769
1.4,1062,561,542,19,0.0986323399896668
1.5,1214,561,542,19,0.14971343998835918
1.6,1410,561,542,19,0.16444102998581706
1.7,1666,561,542,19,0.2028481099843356
1.8,2002,561,542,19,0.23781258998003524
1.9,2441,561,542,19,0.2712406299783328
2.0,3012,561,542,19,0.307062999976791
