function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,695,561,532,29,1.0007419190672489
1.2,1712,561,532,29,1.0034416190673183
1.3,9260,561,532,29,1.0076304190673508
1.4,61032,561,532,29,1.0117747694878672
1.5,384031,561,532,29,1.0155972303476737
1.6,2215909,561,532,29,1.0191403783373945
1.7,11705480,561,532,29,1.0224534585997338
1.8,56896979,561,532,29,1.025571434090275
1.9,256074549,561,532,29,1.0285197994967277
2.0,1073742354,561,532,29,1.031318243246055
