function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,17401,561,484,77,1.0090554990665814
1.2,7501271,561,484,77,0.0
1.3,2573121574,561,484,77,0.0
1.4,625067317634,561,484,77,0.0
1.5,108679642716662,561,484,77,0.0
1.6,13906165598443964,561,484,77,0.0
1.7,1348707670556859876,561,484,77,0.0
1.8,101897941595749876196,561,484,77,0.0
1.9,6145233153168665215460,561,484,77,0.0
2.0,302231454903657293677026,561,484,77,0.0
