function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,999,561,535,26,0.08411647999709676
1.2,1151,561,535,26,0.1466070999889963
1.3,1351,561,535,26,0.15876290998701847
1.4,1622,561,535,26,0.20031935998524758
1.5,1981,561,535,26,0.23428796998120827
1.6,2464,561,535,26,0.2724056999798791
1.7,3111,561,535,26,0.31348349997814967
1.8,3984,561,535,26,0.357976869977201
1.9,5157,561,535,26,0.4037504299763679
2.0,6736,561,535,26,0.4513831799756613
