function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,617,561,539,22,1.0008016360663277
1.2,862,561,539,22,1.0015547141286376
1.3,1926,561,539,22,1.0037767323124882
1.4,6277,561,539,22,1.006724637442932
1.5,22982,561,539,22,1.0096701874682446
1.6,83067,561,539,22,1.012426234474399
1.7,285787,561,539,22,1.014992087475915
1.8,929882,561,539,22,1.0173937114761833
1.9,2865310,561,539,22,1.0196546544761582
2.0,8389145,561,539,22,1.0217933414760392
