function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,2095,561,514,47,0.24282797999850053
1.2,2736,561,514,47,0.29057841999636375
1.3,3638,561,514,47,0.34160327999529255
1.4,4920,561,514,47,0.395398269994342
1.5,6734,561,514,47,0.45136414999361707
1.6,9314,561,514,47,0.5085767399981964
1.7,12975,561,514,47,0.5669878800012609
1.8,18197,561,514,47,0.6262831700032406
1.9,25631,561,514,47,0.6860516000045829
2.0,36234,561,514,47,0.7462989600053167
