function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,3839,561,501,60,1.0055361590666811
1.2,338580,561,501,60,0.0
1.3,29746131,561,501,60,0.0
1.4,2049983145,561,501,60,0.0
1.5,110305406648,561,501,60,0.0
1.6,4711592173240,561,501,60,0.0
1.7,163036995743601,561,501,60,0.0
1.8,4661576592236037,561,501,60,0.0
1.9,112131375259385061,561,501,60,0.0
2.0,2305843009213694451,561,501,60,0.0
