function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,634,561,537,24,1.0008295190673024
1.2,1008,561,537,24,1.0019556290604585
1.3,2885,561,537,24,1.0048272890430061
1.4,11783,561,537,24,1.0081821890405038
1.5,51036,561,537,24,1.0113941490400262
1.6,211809,561,537,24,1.014375621343375
1.7,824910,561,537,24,1.017151532255391
1.8,3011617,561,537,24,1.0197541722070125
1.9,10342368,561,537,24,1.0222082688984697
2.0,33554967,561,537,24,1.0245326526198337
