function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,644,561,536,25,1.0008475190672985
1.2,1102,561,536,25,1.0022545190672896
1.3,3589,561,536,25,1.0053745190672876
1.4,16282,561,536,25,1.0089079132680234
1.5,76287,561,536,25,1.0122469462679171
1.6,338573,561,536,25,1.01533951796771
1.7,1401972,561,536,25,1.0182214519659745
1.8,5420482,561,536,25,1.0209257825449392
1.9,19650016,561,536,25,1.0234775520166044
2.0,67109398,561,536,25,1.0258957341664294
