function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,3312,561,499,62,0.3244968899987184
1.2,4562,561,499,62,0.38193721999763836
1.3,6370,561,499,62,0.4414437599968916
1.4,9009,561,499,62,0.5027486300019343
1.5,12852,561,499,62,0.5653624100050115
1.6,18462,561,499,62,0.628809480007251
1.7,26645,561,499,62,0.6928583400084944
1.8,38629,561,499,62,0.7574354400093772
1.9,56169,561,499,62,0.8222809900101015
2.0,81874,561,499,62,0.8873546300104643
