function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,3600,561,496,65,0.3399980899989792
1.2,5000,561,496,65,0.39861612999791074
1.3,7035,561,496,65,0.45900516999722574
1.4,10019,561,496,65,0.5214489700014588
1.5,14385,561,496,65,0.585079760004119
1.6,20788,561,496,65,0.6495229700058365
1.7,30171,561,496,65,0.7144631700070363
1.8,43975,561,496,65,0.7799235700078351
1.9,64274,561,496,65,0.8455748400080855
2.0,94161,561,496,65,0.9114355200083831
