function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,4441,561,488,73,0.3770211199990156
1.2,6291,561,488,73,0.4391139499982758
1.3,9012,561,488,73,0.5027992700032199
1.4,13045,561,488,73,0.567970180006584
1.5,19014,561,488,73,0.6339663100085672
1.6,27867,561,488,73,0.7006485900099783
1.7,40996,561,488,73,0.7677502800109843
1.8,60523,561,488,73,0.8351807300116324
1.9,89574,561,488,73,0.9028375200114078
2.0,132837,561,488,73,0.9706163900112942
