function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,4113,561,491,70,0.3632375099989559
1.2,5786,561,491,70,0.42433918999826414
1.3,8236,561,491,70,0.48682299999779216
1.4,11853,561,491,70,0.55110459000121
1.5,17184,561,491,70,0.6162325700038559
1.6,25059,561,491,70,0.6821670300055293
1.7,36688,561,491,70,0.7484906800066458
1.8,53914,561,491,70,0.8151959100071672
1.9,79436,561,491,70,0.8821414300073885
2.0,117286,561,491,70,0.9492356900073523
