function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,561,561,557,4,1.000072521
1.2,563,561,557,4,1.000724307
1.3,565,561,557,4,1.000726904
1.4,567,561,557,4,1.00072952
1.5,569,561,557,4,1.000732155
1.6,573,561,557,4,1.000737482
1.7,575,561,557,4,1.000740174
1.8,578,561,557,4,1.00074425
1.9,583,561,557,4,1.000751144
2,587,561,557,4,1.000756751
