function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,2215,561,508,53,1.004134099066593
1.2,94855,561,508,53,1.012704909065883
1.3,4740955,561,508,53,0.0
1.4,194471096,561,508,53,0.0
1.5,6455918194,561,508,53,0.0
1.6,175520486619,561,508,53,0.0
1.7,3973230077776,561,508,53,0.0
1.8,76142176809178,561,508,53,0.0
1.9,1254445916199055,561,508,53,0.0
2.0,18014398509482490,561,508,53,0.0
