function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,3699,561,495,66,0.34429824999882075
1.2,5152,561,495,66,0.4035543799979953
1.3,7266,561,495,66,0.4647094699973281
1.4,10371,561,495,66,0.5275595200015926
1.5,14920,561,495,66,0.5914785600041936
1.6,21602,561,495,66,0.6562354400059798
1.7,31409,561,495,66,0.7214904900072542
1.8,45858,561,495,66,0.7871556400075743
1.9,67138,561,495,66,0.8531014200077971
2.0,98516,561,495,66,0.919231710007942
