function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,4668,561,486,75,0.38640171999891954
1.2,6642,561,486,75,0.44876140999819714
1.3,9553,561,486,75,0.5130619700022128
1.4,13879,561,486,75,0.5787633900047251
1.5,20299,561,486,75,0.6454215000065172
1.6,29844,561,486,75,0.7125761900077896
1.7,44040,561,486,75,0.7801792600088026
1.8,65208,561,486,75,0.8480750000092762
1.9,96786,561,486,75,0.9161754100092707
2.0,143936,561,486,75,0.9843935100093542
