function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,598,561,542,19,1.0007726130639263
1.2,726,561,542,19,1.0010218450845478
1.3,1171,561,542,19,1.002398212198429
1.4,2632,561,542,19,1.0045927793326337
1.5,7190,561,542,19,1.0070438003678819
1.6,20689,561,542,19,1.0094380913785588
1.7,58600,561,542,19,1.0116884953819685
1.8,159892,561,542,19,1.0137939183830726
1.9,418206,561,542,19,1.0157713723833617
2.0,1049116,561,542,19,1.0176373303833703
