function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,15863,561,485,76,1.0088494390665927
1.2,6251140,561,485,76,0.0
1.3,1979324399,561,485,76,0.0
1.4,446476655591,561,485,76,0.0
1.5,72453095144603,561,485,76,0.0
1.6,8691353499027659,561,485,76,0.0
1.7,793357453268741349,561,485,76,0.0
1.8,56609967553194377701,561,485,76,0.0
1.9,3234333238509823853029,561,485,76,0.0
2.0,151115727451828646838755,561,485,76,0.0
