function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,5879,561,496,65,1.0065684490666844
1.2,841753,561,496,65,0.0
1.3,110443950,561,496,65,0.0
1.4,11025299170,561,496,65,0.0
1.5,837631678450,561,496,65,0.0
1.6,49404624741748,561,496,65,0.0
1.7,2314892196648641,561,496,65,0.0
1.8,88083659582373712,561,496,65,0.0
1.9,2776483861483868144,561,496,65,0.0
2.0,73786976294838206958,561,496,65,0.0
