function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,7009,561,494,67,1.0069835590666736
1.2,1211907,561,494,67,0.0
1.3,186649934,561,494,67,0.0
1.4,21609585899,561,494,67,0.0
1.5,1884671275895,561,494,67,0.0
1.6,126475839338104,561,494,67,0.0
1.7,6690038448313638,561,494,67,0.0
1.8,285391057046889774,561,494,67,0.0
1.9,10023106739956761070,561,494,67,0.0
2.0,295147905179352826348,561,494,67,0.0
