function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,14465,561,486,75,1.008643059066606
1.2,5209364,561,486,75,0.0
1.3,1522557342,561,486,75,0.0
1.4,318911896989,561,486,75,0.0
1.5,48302063429897,561,486,75,0.0
1.6,5432095936892468,561,486,75,0.0
1.7,466680854863965670,561,486,75,0.0
1.8,31449981973996872166,561,486,75,0.0
1.9,1702280651847275905510,561,486,75,0.0
2.0,75557863725914323419620,561,486,75,0.0
