function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,5391,561,480,81,0.4119450899991044
1.2,7763,561,480,81,0.47645472999851335
1.3,11291,561,480,81,0.542550760002506
1.4,16573,561,480,81,0.6099278900048961
1.5,24468,561,480,81,0.6779882000061966
1.6,36295,561,480,81,0.7465978000072423
1.7,54024,561,480,81,0.8155521600080103
1.8,80656,561,480,81,0.8847577700080309
1.9,120690,561,480,81,0.9541393700079308
2.0,180921,561,480,81,1.023615030008071
