function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,1435,561,525,36,0.16744250999713295
1.2,1770,561,525,36,0.20988848999526222
1.3,2230,561,525,36,0.2519938199934129
1.4,2867,561,525,36,0.29912138999218285
1.5,3744,561,525,36,0.3464042699910289
1.6,4960,561,525,36,0.3970615699899933
1.7,6642,561,525,36,0.4487614099893036
1.8,8982,561,525,36,0.5021386599937058
1.9,12225,561,525,36,0.5564973099970094
2.0,16731,561,525,36,0.6115270699991628
