function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,1961,561,516,45,0.23092617999634518
1.2,2537,561,516,45,0.2764075499948765
1.3,3346,561,516,45,0.32614458999358853
1.4,4490,561,516,45,0.37887505999261945
1.5,6102,561,516,45,0.43385851999188535
1.6,8384,561,516,45,0.490049589991305
1.7,11610,561,516,45,0.5474252599946938
1.8,16192,561,516,45,0.6058318199972328
1.9,22687,561,516,45,0.6647831899989919
2.0,31911,561,516,45,0.7242536899998421
