function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,667,561,534,27,1.0006043190671685
1.2,1352,561,534,27,1.002781219067256
1.3,5697,561,534,27,1.0064936190672933
1.4,31399,561,534,27,1.0103501348686752
1.5,170976,561,534,27,1.0139328166086026
1.6,865914,561,534,27,1.0172496617883169
1.7,4050687,561,534,27,1.0203457110681196
1.8,17561164,561,534,27,1.0232556037290095
1.9,70935163,561,534,27,1.0260046042964663
2.0,268435988,561,534,27,1.0286119880858473
