function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,678,561,547,14,0.06649068999942592
1.2,711,561,547,14,0.06734156999897806
1.3,750,561,547,14,0.0684724799983828
1.4,802,561,547,14,0.07025370999749787
1.5,868,561,547,14,0.0731719599963303
1.6,949,561,547,14,0.07859289999442445
1.7,1051,561,547,14,0.09480868998899485
1.8,1183,561,547,14,0.14811830998783035
1.9,1350,561,547,14,0.158677389985851
2.0,1562,561,547,14,0.19346544997874912
