function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,3039,561,502,59,0.30868543999846304
1.2,4148,561,502,59,0.36481294999733727
1.3,5745,561,502,59,0.42317802999655985
1.4,8064,561,502,59,0.48313256999594567
1.5,11426,561,502,59,0.5446464799995262
1.6,16308,561,502,59,0.6070554000015741
1.7,23396,561,502,59,0.6701954000032756
1.8,33726,561,502,59,0.733836680004481
1.9,48771,561,502,59,0.7978631200051093
2.0,70712,561,502,59,0.8620583800055809
