function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,6417,561,495,66,1.0067759090666826
1.2,1010005,561,495,66,0.0
1.3,143576986,561,495,66,0.0
1.4,15435418640,561,495,66,0.0
1.5,1256447517428,561,495,66,0.0
1.6,79047399586500,561,495,66,0.0
1.7,3935316734302344,561,495,66,0.0
1.8,158550587248272303,561,495,66,0.0
1.9,5275319336819348975,561,495,66,0.0
2.0,147573952589676413421,561,495,66,0.0
