function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,565,561,553,8,1.0007269099955822
1.2,572,561,553,8,1.000736149995526
1.3,584,561,553,8,1.0007525399954265
1.4,602,561,553,8,1.0007785499952684
1.5,627,561,553,8,1.0008178099950298
1.6,666,561,553,8,1.0008876299946055
1.7,720,561,553,8,1.0010066299938822
1.8,798,561,553,8,1.0012483699927173
1.9,910,561,553,8,1.0017077799913854
2.0,1063,561,553,8,1.0021282299902903
