function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,2309,561,511,50,0.2589601499975872
1.2,3053,561,511,50,0.30964442999595854
1.3,4107,561,511,50,0.36302884999485574
1.4,5614,561,511,50,0.4188232999940105
1.5,7761,561,511,50,0.47640969999337984
1.6,10830,561,511,50,0.5352631499976619
1.7,15213,561,511,50,0.5948690600001975
1.8,21501,561,511,50,0.6554320800020149
1.9,30510,561,511,50,0.7164072000028882
2.0,43436,561,511,50,0.7777531600036148
