function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,7661,561,493,68,1.0071914990666688
1.2,1454190,561,493,68,0.0
1.3,242644766,561,493,68,0.0
1.4,30253420061,561,493,68,0.0
1.5,2827006913597,561,493,68,0.0
1.6,202361342940671,561,493,68,0.0
1.7,11373065362132839,561,493,68,0.0
1.8,513703902684401197,561,493,68,0.0
1.9,19043902805917843949,561,493,68,0.0
2.0,590295810358705652203,561,493,68,0.0
