function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,610,561,540,21,1.0007906930654222
1.2,808,561,540,21,1.0012880201065713
1.3,1606,561,540,21,1.0032848682717912
1.4,4638,561,540,21,1.0060011303323813
1.5,15501,561,540,21,1.008799067347054
1.6,52119,561,540,21,1.0114394613509277
1.7,168332,561,540,21,1.01390052435189
1.8,516840,561,540,21,1.0162028703520605
1.9,1508313,561,540,21,1.0183684753519324
2.0,4194842,561,540,21,1.0204154063517583
