function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,573,561,556,5,0.06427689999997921
1.2,575,561,556,5,0.06429549999997974
1.3,577,561,556,5,0.06433279999998082
1.4,582,561,556,5,0.06442689999998352
1.5,584,561,556,5,0.06446479999998461
1.6,588,561,556,5,0.06454129999998681
1.7,592,561,556,5,0.06461849999998903
1.8,597,561,556,5,0.06471599999999184
1.9,604,561,556,5,0.06485469999999582
2.0,611,561,556,5,0.06499589999999988
