function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,1155,561,531,30,0.14678916999658442
1.2,1370,561,531,30,0.16045923999444106
1.3,1659,561,531,30,0.20244174999297215
1.4,2054,561,531,30,0.24050504999161904
1.5,2585,561,531,30,0.27934972999006513
1.6,3312,561,531,30,0.324496889988825
1.7,4297,561,531,30,0.3717966199875569
1.8,5645,561,531,30,0.4198916899866596
1.9,7481,561,531,30,0.4699437899861004
2.0,9986,561,531,30,0.5208319499900552
