function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,1541,561,523,38,0.1867970299942604
1.2,1923,561,523,38,0.22560275999109564
1.3,2450,561,523,38,0.2716833099897852
1.4,3185,561,523,38,0.3186844199879902
1.5,4201,561,523,38,0.3673149599867584
1.6,5618,561,523,38,0.4190032299859169
1.7,7588,561,523,38,0.4723633299853005
1.8,10343,561,523,38,0.5270770699893834
1.9,14181,561,523,38,0.582586779992441
2.0,19542,561,523,38,0.6387438499947315
