function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,564,561,558,3,0.06411159999997446
1.2,565,561,558,3,0.06411169999997446
1.3,565,561,558,3,0.06411169999997446
1.4,567,561,558,3,0.0641480999999755
1.5,567,561,558,3,0.0641480999999755
1.6,568,561,558,3,0.06416639999997603
1.7,568,561,558,3,0.06416639999997603
1.8,569,561,558,3,0.06418469999997656
1.9,571,561,558,3,0.06422149999997762
2.0,572,561,558,3,0.06423989999997815
