function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,869,561,539,22,0.07322388999882962
1.2,969,561,539,22,0.08049809999663259
1.3,1099,561,539,22,0.12758283997911338
1.4,1272,561,539,22,0.1530607399775961
1.5,1499,561,539,22,0.17721565997340719
1.6,1799,561,539,22,0.21223797997139185
1.7,2194,561,539,22,0.24936161996958608
1.8,2720,561,539,22,0.2892147299675014
1.9,3414,561,539,22,0.32973108996617273
2.0,4334,561,539,22,0.3730566099652073
