function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,1234,561,517,44,1.0025180790662884
1.2,18797,561,517,44,1.0092266390656972
1.3,447535,561,517,44,0.0
1.4,9412940,561,517,44,0.0
1.5,167933748,561,517,44,0.0
1.6,2554159749,561,517,44,0.0
1.7,33504522179,561,517,44,0.0
1.8,383859897711,561,517,44,0.0
1.9,3887492225451,561,517,44,0.0
2.0,35184372089347,561,517,44,0.0
