function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,564,561,554,7,1.0007256099955901
1.2,569,561,554,7,1.0007321599955503
1.3,577,561,554,7,1.000742889995485
1.4,588,561,554,7,1.0007581699953922
1.5,602,561,554,7,1.0007785499952684
1.6,624,561,554,7,1.0008128899950597
1.7,651,561,554,7,1.000859409994777
1.8,689,561,554,7,1.0009346899943194
1.9,741,561,554,7,1.0010619999935457
2.0,808,561,554,7,1.0012880199922938
