function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,899,561,538,23,0.07492454999861876
1.2,1011,561,538,23,0.08593095999535212
1.3,1157,561,538,23,0.14688089999427206
1.4,1352,561,538,23,0.15884877999228791
1.5,1608,561,538,23,0.19959122998836687
1.6,1949,561,538,23,0.22910555998488286
1.7,2400,561,538,23,0.26918213998168067
1.8,3002,561,538,23,0.3063883399801998
1.9,3800,561,538,23,0.3491326599789614
2.0,4862,561,538,23,0.3932197599780161
