function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,3128,561,501,60,0.314718259998182
1.2,4283,561,501,60,0.3711371099969555
1.3,5949,561,501,60,0.4292078699961751
1.4,8372,561,501,60,0.48979098999559845
1.5,11890,561,501,60,0.5516020699991647
1.6,17007,561,501,60,0.6144171200012434
1.7,24449,561,501,60,0.6778466800023899
1.8,35312,561,501,60,0.7418283600032958
1.9,51160,561,501,60,0.8061471400038855
2.0,74311,561,501,60,0.8706477700043841
