function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,561,561,559,2,1.0000711
1.2,561,561,559,2,1.000071201
1.3,562,561,559,2,1.000723016
1.4,562,561,559,2,1.000723016
1.5,563,561,559,2,1.000724307
1.6,564,561,559,2,1.000725604
1.7,564,561,559,2,1.000725604
1.8,564,561,559,2,1.000725604
1.9,565,561,559,2,1.000726904
2,565,561,559,2,1.000726904
