function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,1056,561,520,41,1.002057989066141
1.2,11096,561,520,41,1.0080442290655751
1.3,203985,561,520,41,0.0
1.4,3430701,561,520,41,0.0
1.5,49758512,561,520,41,0.0
1.6,623574549,561,520,41,0.0
1.7,6819565277,561,520,41,0.0
1.8,65819598802,561,520,41,0.0
1.9,566772449116,561,520,41,0.0
2.0,4398046511622,561,520,41,0.0
