function_value,coverd_time,window_size,linear_length,non_linear_length,inverse_value
1.1,2538,561,508,53,0.2765016399985633
1.2,3394,561,508,53,0.32874637999716577
1.3,4614,561,508,53,0.38419297999603
1.4,6369,561,508,53,0.44144132999526153
1.5,8883,561,508,53,0.5002772899963017
1.6,12498,561,508,53,0.5604437899996442
1.7,17690,561,508,53,0.6213163100015093
1.8,25180,561,508,53,0.6830103700029801
1.9,35972,561,508,53,0.7450502300036761
2.0,51547,561,508,53,0.8074348000040942
